,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__decision_function_shape,param_clf__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
25,0.026873159408569335,0.006161218252667571,0.004771661758422851,0.00016384720097606704,0.01,,ovo,poly,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'poly'}",0.9915912031047865,0.9915912031047865,0.9909443725743855,0.9922330097087378,0.9909385113268608,0.9914596599639115,0.0004836928817648236,37
26,0.026840925216674805,0.005592830108548982,0.017006826400756837,0.0011414205986594104,0.01,,ovo,rbf,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'rbf'}",0.9877102199223803,0.9877102199223803,0.9877102199223803,0.9883495145631068,0.9877022653721683,0.9878364879404831,0.00025653181110831447,41
27,0.028282928466796874,0.0036986083466771244,0.006174516677856445,0.001227282792299491,0.01,,ovo,sigmoid,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'sigmoid'}",0.9877102199223803,0.9877102199223803,0.9877102199223803,0.9883495145631068,0.9877022653721683,0.9878364879404831,0.00025653181110831447,41
28,0.025709104537963868,0.0035266836164038087,0.005538129806518554,0.0017925958958314528,0.01,,ovr,linear,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'linear'}",0.9915912031047865,0.9915912031047865,0.9877102199223803,0.9883495145631068,0.9896440129449838,0.9897772307280087,0.0016068382409718128,39
29,0.026629209518432617,0.004679986391451866,0.006883668899536133,0.002925981353445838,0.01,,ovr,poly,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'poly'}",0.9915912031047865,0.9915912031047865,0.9909443725743855,0.9922330097087378,0.9909385113268608,0.9914596599639115,0.0004836928817648236,37
30,0.022864294052124024,0.0007918015676752887,0.01803932189941406,0.002089697184585341,0.01,,ovr,rbf,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'rbf'}",0.9877102199223803,0.9877102199223803,0.9877102199223803,0.9883495145631068,0.9877022653721683,0.9878364879404831,0.00025653181110831447,41
31,0.031851005554199216,0.005888917304010972,0.0054644584655761715,0.00010823253976456572,0.01,,ovr,sigmoid,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'sigmoid'}",0.9877102199223803,0.9877102199223803,0.9877102199223803,0.9883495145631068,0.9877022653721683,0.9878364879404831,0.00025653181110831447,41
32,0.014731693267822265,0.0024207903821312367,0.0032166481018066407,0.0012996705949248693,0.1,balanced,ovo,linear,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'linear'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
33,0.020994853973388673,0.0029709710128098953,0.0034437179565429688,0.0006030109172583766,0.1,balanced,ovo,poly,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
34,0.0474459171295166,0.008146257011656256,0.024348640441894533,0.0031522585539258247,0.1,balanced,ovo,rbf,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'rbf'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
35,0.0849684715270996,0.006911526281132384,0.01790761947631836,0.004792550414369926,0.1,balanced,ovo,sigmoid,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'sigmoid'}",0.9838292367399741,0.982535575679172,0.9870633893919794,0.9831715210355987,0.9864077669902913,0.9846014979674031,0.0018018198300240964,57
36,0.016745281219482423,0.007081183533696491,0.0031520366668701173,0.0013001288144680564,0.1,balanced,ovr,linear,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'linear'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
37,0.019881820678710936,0.002999379344364171,0.0032686233520507813,0.00016993225310633933,0.1,balanced,ovr,poly,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
38,0.03936123847961426,0.005465651055805371,0.029238033294677734,0.00976910317472363,0.1,balanced,ovr,rbf,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'rbf'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
39,0.0894698143005371,0.012728971240804401,0.021159267425537108,0.0050148124448404505,0.1,balanced,ovr,sigmoid,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'sigmoid'}",0.9838292367399741,0.982535575679172,0.9870633893919794,0.9831715210355987,0.9864077669902913,0.9846014979674031,0.0018018198300240964,57
40,0.018796825408935548,0.0036980926981622663,0.002079153060913086,0.00013677702972359412,0.1,,ovo,linear,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'linear'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
41,0.018301725387573242,0.0028744674734308587,0.0031382083892822266,0.0002019313654793144,0.1,,ovo,poly,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'poly'}",0.999353169469599,0.999353169469599,0.999353169469599,0.9993527508090615,1.0,0.9994824518435717,0.000258774129014256,27
42,0.020700693130493164,0.0031704410675954696,0.01992640495300293,0.011001761015082883,0.1,,ovo,rbf,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'rbf'}",0.9980595084087969,0.9987063389391979,0.9987063389391979,0.9993527508090615,0.9993527508090615,0.9988355375810631,0.0004838646299867084,29
43,0.030049800872802734,0.004145770251837802,0.007194614410400391,0.0029671838319608205,0.1,,ovo,sigmoid,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'sigmoid'}",0.9922380336351876,0.9935316946959897,0.9922380336351876,0.9941747572815534,0.9915857605177993,0.9927536559531436,0.0009508507525815069,35
